,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000000.0,24000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,192319516.0,43629079.0,204989788.0,16785506.0,555052688.0,761578978.0,163665143.0,535016495.0,1173177573.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,0.0,-1000000000.0,-10413646273.0,-3943806000.0,-4286100000.0,-3673800000.0,-3673800000.0,-3673800000.0,-3673800000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,-1000000000.0,-10413646273.0,-3943806000.0,-4286100000.0,-3673800000.0,-3673800000.0,-3673800000.0,-3673800000.0
37,Lưu chuyển tiền thuần trong kỳ,1086049127.0,-195324103.0,5277306558.0,4221734329.0,-1977916451.0,6108159903.0,-81350049.0,-4394900708.0,8749389407.0
38,Tiền và tương đương tiền đầu kỳ,1594391775.0,2680440902.0,2485116799.0,7762423357.0,11984157686.0,10006241235.0,16114401138.0,16033051089.0,11638150381.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,2680440902.0,2485116799.0,7762423357.0,11984157686.0,10006241235.0,16114401138.0,16033051089.0,11638150381.0,20387539788.0
