,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,12790909.0,1615278943.0,0.0,0.0,59994546.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,3000000000.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,3000000000.0,0.0,0.0
58,Tài sản dài hạn khác,744876797.0,544921070.0,300238143.0,150118143.0,1292872577.0,16527776.0,239070533.0,2058426285.0,6041743611.0
59,Trả trước dài hạn,744876797.0,544921070.0,300238143.0,150118143.0,1292872577.0,16527776.0,239070533.0,2058426285.0,6041743611.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,8810896025.0,3552257470.0,2967691187.0,4991472460.0,5030394267.0,19202078017.0,26814733074.0,25322723844.0,33745317507.0
65,Nợ ngắn hạn,8810896025.0,3552257470.0,2967691187.0,4991472460.0,5030394267.0,19202078017.0,26814733074.0,25322723844.0,33745317507.0
66,Phải trả người bán,793506857.0,950617094.0,760445984.0,2213163293.0,844197790.0,4488819576.0,13166469286.0,9670113036.0,18336955024.0
67,Người mua trả tiền trước,14000000.0,0.0,100000000.0,215000000.0,155805000.0,6800000000.0,2434943865.0,3207820000.0,4537557900.0
68,Thuế và các khoản phải trả Nhà nước,2403517773.0,2593927583.0,1639188175.0,800302301.0,1210232714.0,1565173421.0,496232515.0,1143653723.0,1189428958.0
69,Phải trả người lao động,0.0,0.0,336872953.0,514883779.0,1887832279.0,5938732179.0,8246016883.0,8203507167.0,5876123818.0
70,Chi phí phải trả,0.0,0.0,70948182.0,55000000.0,47116364.0,154536343.0,156269947.0,133002563.0,86363636.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,5307896892.0,7712793.0,60235893.0,70317547.0,76455547.0,101487062.0,1503478190.0,1078772870.0,438639247.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",291974503.0,0.0,0.0,1122805540.0,808754573.0,153329436.0,811322388.0,1885854485.0,3280248924.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,67305666268.0,73949523558.0,67912438188.0,68300599221.0,65750481479.0,67571274797.0,69143878706.0,69033444266.0,69887771762.0
96,Vốn và các quỹ,67305666268.0,73949523558.0,67912438188.0,68300599221.0,65750481479.0,67571274797.0,69143878706.0,69033444266.0,69887771762.0
97,Vốn góp,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0
98,Cổ phiếu phổ thông,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0,61430000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,348212035.0,348212035.0,634681479.0,634681479.0,634681479.0,634681479.0,634681479.0,634681479.0,634681479.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,5527454233.0,12171311523.0,5847756709.0,6235917742.0,3685800000.0,5506593318.0,7079197227.0,6968762787.0,7823090283.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,5527454233.0,5709554779.0,0.0,0.0,0.0,0.0,68755009.0,375917419.0,793285465.0
112,LNST chưa phân phối kỳ này,0.0,6461756744.0,5847756709.0,6235917742.0,3685800000.0,5506593318.0,7010442218.0,6592845368.0,7029804818.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,76116562293.0,77501781028.0,70880129375.0,73292071681.0,70780875746.0,86773352814.0,95958611780.0,94356168110.0,103633089269.0
