,CHỈ TIÊU,2009,2010,2011,2012,2013,2014,2015,2016,2017
38,Nguyên giá TSCĐ hữu hình,77913988560.0,72812641956.0,78494599753.0,80646733397.0,78702801955.0,76438944145.0,1042281518496.0,1067573665753.0,1073859150053.0
39,Khấu hao lũy kế TSCĐ hữu hình,-53331866514.0,-55256971972.0,-57827779563.0,-59770804155.0,-58479351429.0,-70288390573.0,-86629412047.0,-95251754222.0,-141449389868.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,87505284.0,118235446.0,108965608.0,104330689.0,104330689.0,19331507.0,19333333.0,79185717.0,71571441.0
44,Nguyên giá TSCĐ vô hình,139047619.0,179047619.0,179047619.0,179047619.0,159047619.0,159047619.0,159047619.0,231333333.0,231333333.0
45,Khấu hao lũy kế TSCĐ vô hình,-51542335.0,-60812173.0,-70082011.0,-74716930.0,-54716930.0,-139716112.0,-139714286.0,-152147616.0,-159761892.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,12103406237.0,10497774088.0,15462667770.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Xây dựng cơ bản dở dang,26977080059.0,254019438695.0,497582671570.0,666039673683.0,700412126447.0,702297272233.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,285467840.0,321503124.0,330831153.0,1389017791.0,1942334032.0,241907587.0,6799431964.0,4978855880.0,8585564558.0
59,Trả trước dài hạn,142879200.0,170067744.0,170067744.0,1228254382.0,1779805823.0,75973878.0,6799431964.0,4978855880.0,8585564558.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,160763409.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,142588640.0,151435380.0,0.0,160763409.0,162528209.0,165933709.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,28236238655.0,242191346099.0,474391459650.0,608490575361.0,645633495573.0,634125800878.0,1072156350359.0,1157257741039.0,1079223313430.0
65,Nợ ngắn hạn,28131615460.0,26336415904.0,28682371446.0,40414289769.0,45010404190.0,33502709225.0,246278068601.0,394197829159.0,485622288687.0
66,Phải trả người bán,5911734654.0,6252493532.0,12142312652.0,21839328360.0,23212636610.0,20741686295.0,137308305541.0,170687535154.0,205163705689.0
67,Người mua trả tiền trước,147478000.0,165237500.0,218410605.0,222524855.0,23054321.0,2303671.0,292231221.0,47329958160.0,70521337740.0
68,Thuế và các khoản phải trả Nhà nước,2842682858.0,252845651.0,2162218588.0,1167345676.0,2337395745.0,2742918682.0,3641552957.0,5502428086.0,8419381207.0
69,Phải trả người lao động,914183035.0,55272013.0,554931162.0,525209051.0,1027525583.0,1650534738.0,3836854308.0,6058345140.0,4870018734.0
70,Chi phí phải trả,0.0,1122244415.0,9815391104.0,12362288173.0,10755539633.0,61934333.0,15309028608.0,21051624006.0,38795139191.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,4327903402.0,4909080625.0,3715865167.0,4228351486.0,5865010130.0,8034089338.0,5930853798.0,3385499768.0,5393399081.0
75,Vay ngắn hạn,13909851343.0,13510000000.0,0.0,0.0,1720000000.0,200000000.0,79890000000.0,140113196677.0,152390064877.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",77782168.0,69242168.0,73242168.0,69242168.0,69242168.0,69242168.0,69242168.0,69242168.0,69242168.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,104623195.0,215854930195.0,445709088204.0,568076285592.0,600623091383.0,600623091653.0,825878281758.0,763059911880.0,593601024743.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,265305190105.0,242536820227.0,113127933090.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,215750379000.0,445604537009.0,568076285592.0,600623091383.0,600623091653.0,560573091653.0,520523091653.0,480473091653.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,104551195.0,104551195.0,104551195.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,142867293147.0,193986867243.0,194400470344.0,194430449101.0,194497337870.0,145577376969.0,115178602812.0,162180586490.0,150657844393.0
96,Vốn và các quỹ,142867293147.0,193986867243.0,194400470344.0,194430449101.0,194497337870.0,145577376969.0,115178602812.0,162180586490.0,150657844393.0
97,Vốn góp,149000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0
98,Cổ phiếu phổ thông,149000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,881097594.0,881097594.0,881097594.0,881097594.0,881097594.0,881097594.0,1006968678.0,1006968678.0,1006968678.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,125871084.0,125871084.0,125871084.0,125871084.0,125871084.0,125871084.0,0.0,0.0,0.0
109,Quỹ khác,5538.0,5538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-7139681069.0,-7020106973.0,-6606498334.0,-6576519577.0,-6509630808.0,-55429591709.0,-85828365866.0,-38826382188.0,-50349124285.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,-71662737069.0,-85828365866.0,-38826382188.0
112,LNST chưa phân phối kỳ này,-7139681069.0,-7020106973.0,-6606498334.0,-6576519577.0,-6509630808.0,-55429591709.0,-14165628797.0,47001983678.0,-11522742097.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,171103531802.0,436178213342.0,668791929994.0,802921024462.0,840130833443.0,779703177847.0,1187334953171.0,1319438327529.0,1229881157823.0
