21,Tài sản lưu động khác,1716380674.0,5634015666.0,5058220862.0,3455774451.0,4128517927.0,3599326987.0,3257168229.0
22,Trả trước ngắn hạn,1716380674.0,5627374707.0,5058220862.0,847364343.0,3309388491.0,3599326987.0,3257168229.0
23,Thuế VAT phải thu,0.0,6640959.0,0.0,2608410108.0,819129436.0,0.0,0.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,165944851490.0,155940808994.0,325679623970.0,330300358407.0,301131063017.0,391130494225.0,409018204788.0
28,Phải thu dài hạn,24473456875.0,32847525620.0,72927674523.0,75105813819.0,10012548701.0,25293334624.0,30603025398.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,24473456875.0,32847525620.0,72927674523.0,75105813819.0,10012548701.0,25293334624.0,30603025398.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,40508737330.0,41176875391.0,80019590704.0,73704445613.0,72243119240.0,93630317925.0,105099641649.0
37,GTCL TSCĐ hữu hình,30109580007.0,34515274524.0,80015143495.0,73702331737.0,72162901430.0,93568651262.0,105056474991.0
38,Nguyên giá TSCĐ hữu hình,130862075994.0,138187366474.0,162696785881.0,169181764938.0,185439080197.0,189177227684.0,218346777190.0
39,Khấu hao lũy kế TSCĐ hữu hình,-100752495987.0,-103672091950.0,-82681642386.0,-95479433201.0,-113276178767.0,-95608576422.0,-113290302199.0
40,GTCL Tài sản thuê tài chính,10293280676.0,6599809378.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,18416899243.0,18416899243.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,-8123618567.0,-11817089865.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,105876647.0,61791489.0,4447209.0,2113876.0,80217810.0,61666663.0,43166658.0
44,Nguyên giá TSCĐ vô hình,809711530.0,809711530.0,254823530.0,254823530.0,347323529.0,347323529.0,347323529.0
45,Khấu hao lũy kế TSCĐ vô hình,-703834883.0,-747920041.0,-250376321.0,-252709654.0,-267105719.0,-285656866.0,-304156871.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,100962657285.0,81916407983.0,172732358743.0,181490098975.0,218875395076.0,272206841676.0,273315537741.0
59,Trả trước dài hạn,100962657285.0,81916407983.0,172732358743.0,181490098975.0,218875395076.0,272206841676.0,273315537741.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,172954202766.0,207534701013.0,318158509240.0,286499526845.0,263386599805.0,332948469790.0,353335458791.0
65,Nợ ngắn hạn,165153017978.0,145417618497.0,254086669357.0,204431278025.0,253481184354.0,190389156599.0,273536468549.0
66,Phải trả người bán,27303683936.0,47696274349.0,46953950952.0,22994916775.0,86502602419.0,47490936117.0,96603430519.0
67,Người mua trả tiền trước,0.0,0.0,771650562.0,0.0,0.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,27796549276.0,8470077513.0,28771796981.0,4209968000.0,6113606791.0,23624654591.0,24954152389.0
69,Phải trả người lao động,10616139437.0,9985233198.0,10245724588.0,13163732276.0,13846503580.0,8839415516.0,14795124118.0
70,Chi phí phải trả,78910712109.0,11136023648.0,52518030.0,67052075.0,574698279.0,93306881.0,195291298.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0
74,Phải trả khác,3306181123.0,32023825408.0,163490668658.0,163002229313.0,145082241144.0,106960101974.0,135449050776.0
75,Vay ngắn hạn,4572002135.0,24350043999.0,779650000.0,78700000.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",12647749962.0,11756140382.0,3020709586.0,914679586.0,1361532141.0,3380741520.0,1419419449.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,7801184788.0,62117082516.0,64071839883.0,82068248820.0,9905415451.0,142559313191.0,79798990242.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,59153633227.0,75396932875.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,124119095907.0,52838307556.0
88,Vay dài hạn,7801184788.0,3470584788.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,58646497728.0,4918206656.0,6671315945.0,9905415451.0,18440217284.0,26960682686.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,30000000000.0,30000000000.0,51386683996.0,62840046772.0,73666042769.0,77249243968.0,80500111863.0
96,Vốn và các quỹ,30000000000.0,30000000000.0,51386683996.0,62840046772.0,73666042769.0,77249243968.0,80500111863.0
97,Vốn góp,30000000000.0,30000000000.0,50000000000.0,50000000000.0,50000000000.0,50000000000.0,50000000000.0
98,Cổ phiếu phổ thông,30000000000.0,30000000000.0,50000000000.0,50000000000.0,50000000000.0,50000000000.0,50000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,1386683996.0,1386683996.0,2532020274.0,4645422524.0,6905979679.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,0.0,11453362776.0,21134022495.0,22603821444.0,23594132184.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,4057612169.0
112,LNST chưa phân phối kỳ này,0.0,0.0,0.0,11453362776.0,21134022495.0,22603821444.0,19536520015.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,202954202766.0,237534701013.0,369545193236.0,349339573617.0,337052642574.0,410197713758.0,433835570654.0
