,CHỈ TIÊU,2016,2017,2018,2019,2020,2021,2022
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Trả trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,88465250989.0,72269824634.0,42592613670.0,35991201124.0,33514993708.0,27004370392.0,16862136437.0
65,Nợ ngắn hạn,70036459445.0,57542453790.0,20208992826.0,19250084280.0,22398876864.0,21138253548.0,12871019593.0
66,Phải trả người bán,29112962464.0,26020597394.0,506940891.0,802754716.0,2886051170.0,4288081549.0,1299431908.0
67,Người mua trả tiền trước,0.0,39889821.0,736000000.0,608182200.0,3142685805.0,456217590.0,661965350.0
68,Thuế và các khoản phải trả Nhà nước,1231658921.0,230417196.0,1492541240.0,589056343.0,474856219.0,996287299.0,702973857.0
69,Phải trả người lao động,7647219260.0,8593202398.0,6154909610.0,3180035332.0,4191598551.0,4568773849.0,3113338822.0
70,Chi phí phải trả,6136846681.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,838445555.0,910275091.0,930658961.0,3067317065.0,730331982.0,932846906.0,832647835.0
75,Vay ngắn hạn,23750000000.0,18750000000.0,5625000000.0,5625000000.0,5625000000.0,5000000000.0,1875000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",1319326564.0,2998071890.0,4762942124.0,5377738624.0,5348353137.0,4896046355.0,4385661821.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,18428791544.0,14727370844.0,22383620844.0,16741116844.0,11116116844.0,5866116844.0,3991116844.0
81,Phải trả nhà cung cấp dài hạn,53791544.0,102370844.0,102370844.0,84866844.0,84866844.0,84866844.0,84866844.0
82,Người mua trả tiền trước dài hạn,250000000.0,250000000.0,250000000.0,250000000.0,250000000.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,18125000000.0,14375000000.0,22031250000.0,16406250000.0,10781250000.0,5781250000.0,3906250000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,37203206456.0,40181177739.0,43249910448.0,41949246025.0,41412620963.0,45783371708.0,50661959773.0
96,Vốn và các quỹ,37203206456.0,40181177739.0,43249910448.0,41949246025.0,41412620963.0,45783371708.0,50661959773.0
97,Vốn góp,16750000000.0,16750000000.0,23450000000.0,23450000000.0,23450000000.0,23450000000.0,23450000000.0
98,Cổ phiếu phổ thông,16750000000.0,16750000000.0,23450000000.0,23450000000.0,23450000000.0,23450000000.0,23450000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,31510500.0,31510500.0,31510500.0,31510500.0,31510500.0,31510500.0,31510500.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,5160587634.0,7228881528.0,4180507341.0,6331347929.0,7340165441.0,8182730659.0,9434528053.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,15261108322.0,16170785711.0,15587892607.0,12136387596.0,10590945022.0,14119130549.0,17745921220.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,685821276.0,5737569102.0,4833689664.0,5410937519.0,4973843571.0,5773814586.0,7801035760.0
112,LNST chưa phân phối kỳ này,14575287046.0,10433216609.0,10754202943.0,6725450077.0,5617101451.0,8345315963.0,9944885460.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,125668457445.0,112451002373.0,85842524118.0,77940447149.0,74927614671.0,72787742100.0,67524096210.0
