,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,184934470278.0,253107504636.0,326213785535.0,322674279969.0,302995393976.0,282667153949.0,287130370166.0,315261308595.0,381708916477.0
28,Phải thu dài hạn,0.0,150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,118563069176.0,245026471391.0,313925500083.0,313298264860.0,298390658555.0,281317128906.0,280887012713.0,311434474187.0,332427566898.0
37,GTCL TSCĐ hữu hình,118403069176.0,244889096392.0,298602025088.0,298033664860.0,283126058555.0,266052528906.0,265622412713.0,296169874187.0,293080329298.0
38,Nguyên giá TSCĐ hữu hình,178924468359.0,320897510591.0,395437967765.0,414575429724.0,419699862274.0,423076272043.0,441869422230.0,496195411633.0,519458341133.0
39,Khấu hao lũy kế TSCĐ hữu hình,-60521399183.0,-76008414199.0,-96835942677.0,-116541764864.0,-136573803719.0,-157023743137.0,-176247009517.0,-200025537446.0,-226378011835.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,160000000.0,137374999.0,15323474995.0,15264600000.0,15264600000.0,15264600000.0,15264600000.0,15264600000.0,39347237600.0
44,Nguyên giá TSCĐ vô hình,320000000.0,477000000.0,15741600000.0,15741600000.0,15741600000.0,15741600000.0,15741600000.0,15741600000.0,39845639600.0
45,Khấu hao lũy kế TSCĐ vô hình,-160000000.0,-339625001.0,-418125005.0,-477000000.0,-477000000.0,-477000000.0,-477000000.0,-477000000.0,-498402000.0
46,Bất động sản đầu tư,508058700.0,406446960.0,358239462.0,68005080.0,34002540.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,1500869000.0,1500869000.0,1661081727.0,534261727.0,534261727.0,534261727.0,352872727.0,192660600.0,192660600.0
48,Khấu hao lũy kế tài sản đầu tư,-992810300.0,-1094422040.0,-1302842265.0,-466256647.0,-500259187.0,-534261727.0,-352872727.0,-192660600.0,-192660600.0
49,Tài sản dở dang dài hạn,61034921690.0,440347272.0,95941362.0,47508000.0,597890727.0,0.0,5072262414.0,2159126000.0,47903106987.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,211000000.0,211000000.0,211000000.0,211000000.0,211000000.0,211000000.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,211000000.0,211000000.0,211000000.0,211000000.0,211000000.0,211000000.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,4617420712.0,6873239013.0,11623104628.0,9049502029.0,3761842154.0,1139025043.0,1171095039.0,1667708408.0,1378242592.0
59,Trả trước dài hạn,4617420712.0,6873239013.0,11623104628.0,9049502029.0,3761842154.0,1139025043.0,1171095039.0,1667708408.0,1378242592.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,209417616370.0,270581391217.0,324969354841.0,299141748003.0,302908443096.0,295783593386.0,390899624411.0,426870236723.0,516158679134.0
65,Nợ ngắn hạn,107030535244.0,100276249022.0,128534087572.0,109104997509.0,140535368012.0,148716731164.0,202120152832.0,242917761127.0,258320599316.0
66,Phải trả người bán,5363576189.0,3141288695.0,10231042737.0,4452682586.0,7076832123.0,15813712847.0,17787326706.0,12674136701.0,30908502041.0
67,Người mua trả tiền trước,11706989622.0,17260630966.0,12898913758.0,3326997169.0,4874032133.0,3812156400.0,27454907608.0,18835149736.0,1794832129.0
68,Thuế và các khoản phải trả Nhà nước,1298100515.0,1232228841.0,2725640290.0,5924564416.0,818109152.0,3603345513.0,4512260010.0,4229406963.0,8560658701.0
69,Phải trả người lao động,4100000000.0,2884000000.0,1200000000.0,0.0,1005215280.0,4117470776.0,740201709.0,22807369969.0,27830725369.0
70,Chi phí phải trả,505213647.0,1258704353.0,384843800.0,1528415792.0,1434239652.0,758081379.0,711981939.0,684185906.0,794022318.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,69272727.0,5454546.0,12727274.0,8181817.0,30000006.0
74,Phải trả khác,12337853330.0,577534972.0,387542798.0,885079857.0,599052959.0,663984657.0,507476843.0,2222476938.0,610867792.0
75,Vay ngắn hạn,64440107651.0,72382056310.0,99683646171.0,91853721153.0,123363170738.0,119127504433.0,149395653005.0,177917322009.0,182494104903.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",7278694290.0,1539804885.0,1022458018.0,1133536536.0,1295443248.0,815020613.0,997617738.0,3539531088.0,5296886057.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,102387081126.0,170305142195.0,196435267269.0,190036750494.0,162373075084.0,147066862222.0,188779471579.0,183952475596.0,257838079818.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,919548510.0,11043491824.0,1059156529.0,986005011.0,925320246.0,657655298.0,1876250120.0,1734376996.0,1775036793.0
88,Vay dài hạn,101467532616.0,159261650371.0,195376110740.0,189050745483.0,161447754838.0,146409206924.0,186903221459.0,182218098600.0,256063043025.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,45180000000.0,91197216415.0,91937665088.0,101921492526.0,102505262579.0,105131861877.0,100570332716.0,102819530113.0,102623493721.0
96,Vốn và các quỹ,43000000000.0,89017216415.0,89757665088.0,99741492526.0,100325262579.0,105131861877.0,100570332716.0,102819530113.0,102623493721.0
97,Vốn góp,43000000000.0,75000000000.0,75000000000.0,84000000000.0,84000000000.0,84000000000.0,84000000000.0,84000000000.0,84000000000.0
98,Cổ phiếu phổ thông,43000000000.0,75000000000.0,75000000000.0,84000000000.0,84000000000.0,84000000000.0,84000000000.0,84000000000.0,84000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,-80000000.0,-95000000.0,-95000000.0,-95000000.0,-95000000.0,-95000000.0,-95000000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,280344328.0,571490743.0,876790778.0,1187660214.0,1594965661.0,2198773002.0,2701088144.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,14017216415.0,14557320760.0,15265001783.0,15543471801.0,20039201663.0,15070367055.0,16715757111.0,16017405577.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,0.0,14017216415.0,14557320760.0,15265001783.0,15543471801.0,20039201663.0,15070367055.0,16715757111.0,16017405577.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,2180000000.0,2180000000.0,2180000000.0,2180000000.0,2180000000.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,2180000000.0,2180000000.0,2180000000.0,2180000000.0,2180000000.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,254597616370.0,361778607632.0,416907019929.0,401063240529.0,405413705675.0,400915455263.0,491469957127.0,529689766836.0,618782172855.0
