,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,93000000.0,57000000.0,0.0,0.0,32000000000.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,2800000000.0,0.0,0.0,0.0,0.0,0.0,174640000.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,48058486.0,78181468.0,55471404.0,56483462.0,12961378.0,265171991.0,640139500.0,1005209519.0,580826965.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,52269863717.0,96950466414.0,51421416276.0,-17543490275.0,-9068181060.0,-32479014219.0,38615363107.0,6794546145.0,63921727319.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,31214400000.0,-80000000.0,8985000000.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,413889746396.0,463122767342.0,533757028129.0,496621093758.0,494849435908.0,563888189630.0,685368531044.0,611020129519.0,553387333783.0
33,Tiển trả các khoản đi vay,-361619882679.0,-397386700928.0,-470340977899.0,-510776384033.0,-490942976968.0,-583162403849.0,-614606367937.0,-587183583374.0,-474965606464.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,-11914633954.0,-12373200000.0,-12974640000.0,-13204800000.0,-32146800000.0,-17042000000.0,-14500000000.0
37,Lưu chuyển tiền thuần trong kỳ,-4348934856.0,34144275488.0,-24956272016.0,-1758231075.0,-6554682118.0,15418541847.0,7506797528.0,-4934560991.0,24947057098.0
38,Tiền và tương đương tiền đầu kỳ,12707892467.0,8358957611.0,42503624900.0,17548364680.0,15790133605.0,9235451487.0,24653993334.0,32160790862.0,27226229871.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,391801.0,1011796.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,8358957611.0,42503624900.0,17548364680.0,15790133605.0,9235451487.0,24653993334.0,32160790862.0,27226229871.0,52173286969.0
