,CHỈ TIÊU,2005,2006,2007,2008,2009,2010,2011,2012,2013
18,"Hàng tồn kho, ròng",29750602608.0,30247712901.0,56234963710.0,70171940182.0,40216589443.0,39701290014.0,33352990203.0,8339552547.0,7195029091.0
19,Hàng tồn kho,29750602608.0,30247712901.0,56234963710.0,70171940182.0,40216589443.0,39701290014.0,33352990203.0,8339552547.0,7195029091.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,8117830605.0,10142859211.0,11949914514.0,16190635531.0,12214382703.0,19532950058.0,20203374292.0,5555089242.0,1140742587.0
22,Trả trước ngắn hạn,0.0,0.0,0.0,0.0,152545051.0,86858687.0,220580925.0,26319999.0,43500000.0
23,Thuế VAT phải thu,178148605.0,319274062.0,3104893427.0,3274000374.0,10179400429.0,18760061606.0,19318611602.0,4774045328.0,336778672.0
24,Phải thu thuế khác,0.0,0.0,0.0,595464834.0,602061010.0,594921264.0,594921264.0,594921264.0,594921264.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,7939682000.0,9823585149.0,8845021087.0,12321170323.0,1280376213.0,91108501.0,69260501.0,159802651.0,165542651.0
27,TÀI SẢN DÀI HẠN,45825636210.0,43584841110.0,42348236149.0,161596223995.0,176115217108.0,157705948760.0,143177004377.0,126677731634.0,109205374409.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,43467985740.0,40180934076.0,38894899586.0,160150420386.0,151745280620.0,137186703943.0,123865789199.0,108608286036.0,108685615253.0
37,GTCL TSCĐ hữu hình,34474506381.0,32224359362.0,29428655462.0,34722769003.0,151601597147.0,136990095460.0,123849364199.0,108605001036.0,91590754532.0
38,Nguyên giá TSCĐ hữu hình,51995635893.0,53986853852.0,55467318075.0,68218771940.0,192296764600.0,191950840370.0,193051323992.0,191497908382.0,191648765429.0
39,Khấu hao lũy kế TSCĐ hữu hình,-17521129512.0,-21762494490.0,-26038662613.0,-33496002937.0,-40695167453.0,-54960744910.0,-69201959793.0,-82892907346.0,-100058010897.0
40,GTCL Tài sản thuê tài chính,8544279262.0,7537004674.0,6529730086.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,10072745817.0,10072745817.0,10072745817.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,-1528466555.0,-2535741143.0,-3543015731.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,398200353.0,334571133.0,270941913.0,207312693.0,143683473.0,80054253.0,16425000.0,3285000.0,17094860721.0
44,Nguyên giá TSCĐ vô hình,600832382.0,600832382.0,600832382.0,600832382.0,600832382.0,600832382.0,600832382.0,600832382.0,19432421981.0
45,Khấu hao lũy kế TSCĐ vô hình,-202632029.0,-266261249.0,-329890469.0,-393519689.0,-457148909.0,-520778129.0,-584407382.0,-597547382.0,-2337561260.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Xây dựng cơ bản dở dang,50999744.0,84998907.0,2665572125.0,125220338690.0,0.0,116554230.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,2000000000.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,2000000000.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,2357650470.0,3403907034.0,3453336563.0,1445803609.0,22369936488.0,20519244817.0,19311215178.0,18069445598.0,519759156.0
59,Trả trước dài hạn,307973214.0,1388228941.0,2025054019.0,1145803609.0,22369936488.0,20519244817.0,19311215178.0,18069445598.0,519759156.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,2049677256.0,2015678093.0,1428282544.0,300000000.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,67092826179.0,56961818024.0,63511663838.0,142272477548.0,201704028594.0,206619809641.0,241293205645.0,233502643668.0,259365241558.0
65,Nợ ngắn hạn,49960362307.0,47162527287.0,54819930200.0,111735327818.0,121457028594.0,135245283241.0,177907205645.0,233491643668.0,195979241558.0
66,Phải trả người bán,4684057847.0,4804060965.0,6623908155.0,11457495905.0,33094560263.0,33713934962.0,65300030258.0,38025554972.0,39601338281.0
67,Người mua trả tiền trước,667130680.0,33388263.0,39430709.0,103000000.0,210645968.0,0.0,3204205535.0,4450750364.0,4086758516.0
68,Thuế và các khoản phải trả Nhà nước,102149579.0,535009876.0,2124958771.0,119229977.0,4599216392.0,4515420038.0,4519370149.0,4918727499.0,673439204.0
69,Phải trả người lao động,2597651042.0,2543502725.0,1621259725.0,1167538867.0,742132181.0,1582280286.0,1734858082.0,452843094.0,536985907.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,0.0,960383888.0,18455392148.0,2877813332.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,3919874.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,1212678925.0,1599757357.0,356964900.0,610374552.0,2234837059.0,6045489397.0,6543237736.0,167765954407.0,79498319650.0
75,Vay ngắn hạn,40696694234.0,37646808101.0,44053407940.0,98277688517.0,80215125431.0,88302785744.0,78150111737.0,15000000000.0,71582400000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,356591426.0,124988926.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,17132463872.0,9799290737.0,8691733638.0,30537149730.0,80247000000.0,71374526400.0,63386000000.0,11000000.0,63386000000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,612802940.0,673302940.0,564149744.0,537149744.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
88,Vay dài hạn,16519660932.0,9125987797.0,8127583894.0,29999999986.0,80236000000.0,71363526400.0,63375000000.0,0.0,63375000000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,29300749395.0,48234164215.0,159944538855.0,153325515350.0,101011325223.0,65274057916.0,6678592446.0,-81610112942.0,-134148600493.0
96,Vốn và các quỹ,29458845708.0,48188999758.0,159820937520.0,152727979029.0,101011325223.0,65274057916.0,6678592446.0,-81610112942.0,-134148600493.0
97,Vốn góp,21560200000.0,30000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0
98,Cổ phiếu phổ thông,21560200000.0,30000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0,80000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,7542957800.0,62487707800.0,62691707800.0,62691707800.0,62691707800.0,62691707800.0,62691707800.0,62691707800.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,-1103746000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,5396422287.0,4792348398.0,5868284687.0,6139666270.0,6139666270.0,6139666270.0,6139666270.0,6139666270.0,6139666270.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,1224312470.0,1376129806.0,1406398133.0,2448155304.0,2448155304.0,2448155304.0,2448155304.0,2448155304.0,2448155304.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,2381656951.0,4477563754.0,10058546900.0,1448449655.0,-50268204151.0,-86005471458.0,-144600936928.0,-232889642316.0,-285428129867.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,2381656951.0,4477563754.0,10058546900.0,1448449655.0,-50268204151.0,-86005471458.0,-144600936928.0,-232889642316.0,-285428129867.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,-158096313.0,45164457.0,123601335.0,597536321.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",-158096313.0,45164457.0,123601335.0,597536321.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,96393575574.0,105195982239.0,223456202693.0,295597992898.0,302715353817.0,271893867557.0,247971798091.0,151892530726.0,125216641065.0
